custid,dropperc,KPI_DeviceSat,mins,consecmonths,long,dataperc,KPI_NetworkQual,income,age,bill,datause,calls,education,servcalls,kids,churn_Y,prob
602118,0.0178861788617886,0.0216005398864789,615,22,43,0.62353515625,0.303557093,101.3,51,106.49,1277,62,10,0,1,0,0.38375049259773353
962298,0.0142095914742451,0.010356341590805,563,17,39,0.0,0.7603546409999999,105.5,27,103.9,0,63,11,0,0,0,0.41642644451070604
952792,0.0142348754448399,0.0107140141998921,562,32,28,0.153971354166667,0.655300173,74.7,34,150.97,946,58,13,0,1,0,0.4506214938331716
298725,0.0153256704980843,0.0182953494705004,522,42,29,0.0,0.303557093,60.4,39,77.09,0,87,8,0,1,0,0.4491683485977728
322243,0.017208413001911997,0.0213377921770323,523,26,36,0.5263671875,0.494816793,94.5,57,124.39,1078,79,9,0,1,0,0.44312398174319606
105430,0.0133079847908745,0.0245649585424831,526,17,29,0.144368489583333,0.682172714,55.7,42,152.34,887,86,10,0,2,0,0.2507600725982112
132438,0.0157894736842105,0.0219275971671393,380,12,20,0.11751302083333301,0.740149873,58.4,48,73.09,722,107,9,0,0,0,0.39554970388472244
8827,0.0136986301369863,0.0118729528600316,657,22,33,0.81787109375,0.682172714,69.6,41,128.05,1675,39,8,0,1,0,0.2322573250902229
495962,0.0154639175257732,0.00650120599436968,582,17,29,0.140950520833333,0.666347695,80.3,31,117.87,866,95,13,0,1,0,0.39190862898553125
785505,0.0311526479750779,0.0129538371880531,321,23,17,0.0465494791666667,0.52729759,77.0,37,112.2,286,52,10,0,1,0,0.42466665156927136
584079,0.00332225913621262,0.0127317420962197,602,26,31,0.0,0.624139796,59.6,38,127.58,0,102,6,0,0,0,0.28347767838651106
242088,0.0256410256410256,0.0164463141108601,351,26,18,0.15966796875,0.67244134,136.8,45,62.25,327,59,11,0,1,0,0.4684734920058884
991568,0.0168302945301543,0.0167830514959509,713,25,41,0.0,0.467185722,55.3,45,115.41,0,62,11,0,0,0,0.44108291820150425
849436,0.0207100591715976,0.0197614715637192,676,13,37,0.412109375,0.180675803,113.6,45,87.09,1688,104,7,0,1,0,0.4004891079637703
137521,0.0173913043478261,0.0237259832796941,575,26,29,0.10595703125,0.2474898710000001,60.3,46,86.17,434,88,9,0,1,0,0.44254724753095936
16877,0.0254545454545455,0.0122071726998975,550,23,33,0.025146484375,0.518515331,56.9,39,114.47,103,105,8,0,2,0,0.4216888088659708
163085,0.0209424083769634,0.0176313691657715,573,18,35,0.779296875,0.20612906399999997,77.1,47,99.73,1596,68,7,0,2,0,0.39582371929185317
368260,0.0146137787056367,0.0237448319700817,479,36,29,0.14208984375,0.699822899,44.2,38,108.93,582,33,9,0,2,0,0.45766326113997974
484733,0.0273348519362187,0.0188312229991663,439,25,23,0.2578125,0.76433369,70.7,37,143.19,1056,84,9,0,3,0,0.5070196707374627
88987,0.0150862068965517,0.0105835390435902,464,29,25,0.0,0.686734263,68.3,43,86.16,0,66,9,0,2,0,0.43308066525689604
872077,0.0118845500848896,0.017582479160194002,589,37,66,0.18603515625,0.694879192,83.4,57,113.27,762,63,12,0,1,0,0.29657197749613334
747814,0.0340136054421769,0.0277868312648871,294,28,17,0.33544921875,0.465253994,69.3,35,115.54,687,41,8,0,0,1,0.497659551703423
343036,0.0291970802919708,0.0143529518988535,411,24,22,0.0760091145833333,0.504723331,103.3,23,78.01,467,78,7,0,0,1,0.5003359495758677
192251,0.0339943342776204,0.00734312541615624,353,41,18,0.0965169270833333,0.68596116,93.6,34,35.76,593,89,11,0,0,1,0.507332908393739
712379,0.0404411764705882,0.0287275933314045,272,19,14,0.38427734375,0.699822899,78.2,28,101.82,787,49,5,0,2,0,0.47364942734815363
372598,0.0314769975786925,0.0200135343001161,413,37,21,0.179931640625,0.7603546409999999,98.8,42,96.71,737,42,13,0,1,1,0.5165882197669724
394401,0.0187891440501044,0.0212420121161258,479,9,33,0.49267578125,0.494816793,66.2,57,75.38,1009,80,10,0,1,0,0.37666827919008694
54613,0.0157170923379175,0.0173667120345007,509,15,35,0.888671875,0.723270874,73.8,45,154.28,1820,67,9,0,2,0,0.38951169976358274
321990,0.00985915492957747,0.02180303741623,710,26,37,0.166015625,0.676293785,56.5,47,95.49,680,34,9,0,1,0,0.2880483460030334
399574,0.0128824476650564,0.0197701016630402,621,12,31,0.193522135416667,0.467185722,57.0,42,94.66,1189,96,14,0,3,0,0.24375753767334424
825942,0.0277777777777778,0.0126708679858043,504,26,29,0.23388671875,0.666347695,59.6,68,136.24,479,77,11,0,1,0,0.46362236630790915
370095,0.0125,0.007492066061881941,560,29,28,0.04248046875,0.590359394,25.8,40,81.14,87,37,8,0,1,0,0.2722979768882381
205875,0.0179372197309417,0.0243480677174887,446,43,27,0.250244140625,0.494816793,67.6,45,177.54,1025,72,8,0,2,0,0.4464077374935719
7793,0.0157894736842105,0.0201459935552076,380,33,22,0.58935546875,0.494816793,27.0,42,117.68,1207,60,8,0,1,0,0.41635982355202583
59715,0.0215439856373429,0.0110048374500477,557,24,38,0.37158203125,0.699822899,87.5,47,67.26,761,50,8,0,1,0,0.4541822154047226
301199,0.0343511450381679,0.0188565839669315,262,29,18,0.5380859375,0.67244134,105.3,19,124.68,1102,71,9,0,1,1,0.5021074806711787
321722,0.0214285714285714,0.0214763558521166,420,11,26,0.0353190104166667,0.6952925190000001,88.2,48,120.91,217,83,6,0,2,0,0.42746710512290914
989137,0.0360824742268041,0.0133039246376076,388,39,21,0.048583984375,0.798810583,81.2,36,81.33,199,97,6,0,2,1,0.5219115659455366
799426,0.0206185567010309,0.00642032155946757,485,25,25,0.37841796875,0.20612906399999997,54.8,50,118.09,775,52,10,0,0,0,0.4171084950361352
881684,0.0206185567010309,0.0190929200162237,485,30,28,0.12060546875,0.637437199,63.7,45,124.6,741,96,9,0,2,0,0.47158187278848146
197275,0.0133843212237094,0.0188941954928358,523,21,27,0.2841796875,0.49377522799999995,77.1,45,100.89,1164,44,8,0,0,0,0.23999062487826064
414226,0.0198915009041591,0.0153314032117273,553,11,30,0.482421875,0.659160634,85.3,18,125.32,988,68,10,0,2,0,0.40922833681966125
415351,0.025974025974026,0.0116796460436087,385,20,20,0.0729166666666667,0.20612906399999997,47.0,30,92.15,448,78,8,0,1,0,0.39616743602316806
570459,0.0145161290322581,0.00903550613431802,620,33,31,0.75439453125,0.699822899,93.2,37,128.61,1545,88,9,0,0,0,0.43979449562008427
885536,0.017274472168906003,0.009888003396257821,521,28,31,0.0,0.669523864,67.5,26,109.24,0,70,8,0,1,0,0.450046904502662
624145,0.0280898876404494,0.023970589824029,356,37,18,0.4521484375,0.7603546409999999,88.3,33,133.5,926,84,10,0,0,0,0.4967946047292923
628063,0.0141987829614604,0.008867705228331059,493,21,27,0.49072265625,0.655015582,41.6,52,92.12,1005,47,11,0,0,0,0.36229653343885104
986075,0.0193798449612403,0.0181073685476036,516,23,27,0.24755859375,0.674769965,59.6,55,104.6,1014,70,9,0,1,0,0.4088682589375064
702541,0.0168711656441718,0.0225766142046703,652,37,36,0.19384765625,0.798810583,59.2,48,123.31,1191,82,8,0,1,0,0.470164658492527
776204,0.0192644483362522,0.0238701333476053,571,19,29,0.178873697916667,0.83990507,76.9,59,118.5,1099,86,6,0,2,0,0.413817123737361
880516,0.0176565008025682,0.0185226830038097,623,30,40,0.226806640625,0.7603546409999999,91.4,39,118.57,929,102,9,0,3,0,0.4651608707888604
85243,0.0230179028132992,0.0174295325629472,391,25,24,0.22802734375,0.76732243,24.9,38,141.25,934,82,8,0,1,0,0.46439847584021354
649953,0.0198807157057654,0.00837389692297608,503,30,26,0.39111328125,0.637437199,77.5,41,69.01,801,80,11,0,2,0,0.43834212608513456
717117,0.0183150183150183,0.0281354915202763,546,19,30,0.27490234375,0.465253994,78.2,47,106.55,563,95,10,0,1,0,0.3988723709807575
909824,0.0203389830508475,0.00918406817206938,590,39,44,0.43896484375,0.637194809,99.5,34,130.67,899,57,8,0,1,0,0.45977883013818527
707662,0.0204918032786885,0.0181855999219482,488,19,25,0.234130859375,0.689617563,42.8,43,112.22,959,53,10,0,1,0,0.41619382043038233
78728,0.0187353629976581,0.0258427632760992,427,28,23,0.2021484375,0.669523864,80.6,59,111.29,1242,85,7,0,1,0,0.4406870679119629
765128,0.0148148148148148,0.00568570471964579,540,19,30,0.55078125,0.736806298,61.3,49,52.99,1128,90,10,0,3,0,0.37350721218498034
354508,0.015817223198594,0.0198106576742021,569,9,30,0.298583984375,0.716983294,90.4,32,107.73,1223,91,9,0,2,0,0.40920571662029537
941087,0.0134680134680135,0.0174556204540013,594,27,33,0.0966796875,0.37397117799999996,58.5,54,86.38,396,91,4,0,0,0,0.27219284525330467
726036,0.032967032967032996,0.0183779207204897,364,38,19,0.26806640625,0.504723331,93.2,39,105.46,549,42,12,0,0,0,0.4980105180142251
486031,0.0160965794768612,0.0206427421685719,497,29,28,0.5009765625,0.73313783,74.0,33,155.88,1026,78,8,0,0,0,0.46243446473489197
177013,0.0118203309692671,0.0284502449133332,423,20,22,0.1826171875,0.72642769,96.6,47,78.04,374,102,11,0,1,0,0.2541025075300739
34545,0.0120481927710843,0.009003304812622659,664,19,34,0.2138671875,0.6762420640000001,89.4,47,75.56,876,88,7,0,1,0,0.22994531882603375
314514,0.0263157894736842,0.00706036844552057,380,20,21,0.0,0.52729759,77.8,37,75.18,0,30,9,0,0,0,0.4062945569348829
993682,0.0141643059490085,0.00936577083612316,706,8,39,0.46728515625,0.465253994,65.2,51,106.19,957,72,10,0,2,0,0.3634553469287284
722536,0.0149253731343284,0.0197332615493087,670,18,34,0.216634114583333,0.682172714,51.7,35,113.72,1331,69,8,0,2,0,0.40742114060203755
259746,0.0304347826086957,0.0183596301967916,460,25,26,0.1240234375,0.467185722,53.4,28,72.8,254,56,13,0,2,1,0.5016262101166105
593475,0.0310880829015544,0.004299070516443211,386,21,19,0.190673828125,0.682172714,81.1,34,127.78,781,116,8,0,1,0,0.4376812395015537
682401,0.0225,0.015457175487421001,400,20,21,0.035400390625,0.666347695,63.4,39,100.86,145,79,10,0,2,0,0.40551209122576
780249,0.0201342281879195,0.0151755635222771,596,25,30,0.10970052083333301,0.6581196579999999,80.2,33,92.8,674,59,9,0,2,0,0.4808700992521498
614707,0.019047619047619,0.0173826194949275,525,28,29,0.30712890625,0.274056334,76.3,53,119.11,1258,57,7,0,0,0,0.42844223584292407
745646,0.0137362637362637,0.0241419676744495,364,30,18,0.210123697916667,0.787542904,77.2,36,118.96,1291,32,8,0,0,0,0.29310844621156273
180251,0.0217391304347826,0.0242968195500005,368,21,19,0.0,0.655300173,47.6,23,81.04,0,88,8,0,2,0,0.41570266842346776
643736,0.0431372549019608,0.0203113499612673,255,28,14,0.157389322916667,0.596008496,66.2,31,149.38,967,68,9,0,0,1,0.5298740218365504
586484,0.0320855614973262,0.0188833194548491,374,26,19,0.0152994791666667,0.764495202,53.9,42,68.3,94,82,7,0,1,1,0.503301717848486
667539,0.0135593220338983,0.0225138518239581,590,33,35,0.0675455729166667,0.637194809,92.7,49,41.95,415,69,10,0,1,0,0.2949142206574298
933024,0.0241187384044527,0.0269841843294426,539,25,27,0.2666015625,0.649688725,80.6,61,127.26,546,63,10,0,0,0,0.47033122027359736
706854,0.0181159420289855,0.0303075962771305,552,46,31,0.37548828125,0.7464753270000001,91.3,27,70.1,769,69,11,0,1,0,0.48954508042344136
343873,0.0125673249551167,0.0169781444568973,557,39,33,0.43359375,0.662148594,43.9,30,109.65,888,98,11,0,0,0,0.2756051742528743
479686,0.0181058495821727,0.0121033234123965,718,39,38,0.16748046875,0.649688725,54.1,40,91.61,343,90,11,0,3,0,0.4420012267382046
596626,0.017274472168906003,0.01725730382231,521,38,27,0.033203125,0.5587315279999999,53.3,42,116.21,136,83,11,0,0,0,0.4510672055384621
859649,0.0440677966101695,0.0166989279849461,295,26,19,0.0919596354166667,0.669523864,57.2,50,118.31,565,66,7,0,1,1,0.5101586542928404
475538,0.0196850393700787,0.0109732299980782,508,41,27,0.396484375,0.47733741799999996,58.2,40,117.54,812,72,9,0,3,0,0.43963853892005916
23402,0.0177865612648221,0.013419431173423998,506,36,28,0.068603515625,0.769295185,76.3,34,152.2,281,37,9,0,0,0,0.4732272063037348
622004,0.0148423005565863,0.0173079185840467,539,37,30,0.228515625,0.6952925190000001,59.3,18,128.68,468,48,10,0,1,0,0.4670899430476722
556614,0.0133729569093611,0.0069031904107027895,673,26,34,0.63916015625,0.7292331459999999,71.9,26,48.83,1309,62,8,0,3,0,0.281570426544429
521614,0.0161579892280072,0.0202130764759571,557,19,35,0.165852864583333,0.535241194,56.9,68,87.41,1019,65,8,0,2,0,0.37949791623839924
94787,0.0134730538922156,0.0144155239222033,668,43,33,0.0325520833333333,0.20612906399999997,96.7,25,103.18,200,63,6,0,0,0,0.2876200728733781
703809,0.0189328743545611,0.0133031727671836,581,29,32,0.217529296875,0.480935685,78.2,32,106.61,891,81,11,0,1,0,0.4436706799988743
918896,0.0237467018469657,0.013567849803308002,379,15,21,0.85791015625,0.303557093,46.6,53,87.55,1757,72,10,0,1,0,0.3627147485208827
230215,0.0130293159609121,0.0156654289111654,614,20,32,0.09765625,0.637194809,92.2,25,164.28,600,122,7,0,0,0,0.25732529664011844
5596,0.0201342281879195,0.0158754446516036,447,18,23,0.192545572916667,0.710411481,51.4,44,104.78,1183,64,9,0,2,0,0.4033772132076044
868954,0.0199081163859112,0.0108072172516298,653,30,49,0.143880208333333,0.7603546409999999,92.3,47,108.32,884,71,7,0,1,0,0.46119477025333067
778307,0.0162271805273834,0.0158765758256532,493,20,25,0.458984375,0.753356481,81.8,34,74.95,940,55,8,0,2,0,0.3915896619291388
628091,0.0165745856353591,0.005011122530156871,543,39,33,0.0472005208333333,0.71239533,66.0,41,116.78,290,72,10,0,1,0,0.45171596822460386
961341,0.0260303687635575,0.0156194240751898,461,33,32,0.35009765625,0.692426419,59.5,41,114.67,717,47,11,0,3,0,0.46524467554256105
666821,0.0191938579654511,0.0200089240589666,521,29,27,0.0,0.7603546409999999,46.7,53,126.29,0,33,9,0,2,0,0.4681452713594245
764082,0.0168067226890756,0.02086624299385,357,25,18,0.50634765625,0.37397117799999996,55.2,30,86.8,1037,89,8,0,2,0,0.4118000368867234
655737,0.0152284263959391,0.0178906089092772,394,32,20,0.247314453125,0.578274481,75.6,44,142.72,1013,66,8,0,0,0,0.4461057626178643
706155,0.00821018062397373,0.0133247904738043,609,15,31,0.0,0.73313783,86.7,35,120.49,0,41,6,0,0,0,0.2526521416168817
1374,0.0171821305841924,0.0206887943209082,582,29,42,0.3984375,0.785960397,76.9,42,173.06,1632,85,9,0,2,0,0.4634406634793268
502373,0.0150659133709981,0.0143121326875368,531,18,27,0.131673177083333,0.713182599,80.5,43,108.89,809,28,9,0,0,0,0.39898467634545987
211065,0.0380434782608696,0.0078050660751543795,368,48,24,0.165852864583333,0.504101766,34.8,41,121.54,1019,92,5,0,0,0,0.49506982476909217
369673,0.0156521739130435,0.0240315909609829,575,30,30,0.142740885416667,0.72642769,100.1,27,122.82,877,77,9,0,2,0,0.4868771722596429
493059,0.0185185185185185,0.00907093029537196,378,29,30,0.28271484375,0.494816793,69.5,44,174.57,579,65,13,0,1,0,0.39822851357799544
137984,0.0244498777506112,0.0107574367454459,409,26,32,0.095703125,0.20612906399999997,100.3,57,96.55,588,47,11,0,0,0,0.45429608250972825
113679,0.0222222222222222,0.0111738696388624,495,18,25,0.0870768229166667,0.782987398,92.0,55,109.89,535,95,8,0,0,0,0.4232904072847788
832185,0.0280777537796976,0.0209983897976682,463,29,24,0.5087890625,0.676293785,51.0,56,120.31,1042,95,13,0,2,0,0.47603260404099285
158305,0.020703933747411998,0.0161275971671393,483,27,35,0.091552734375,0.7251544259999999,73.9,46,94.24,375,56,9,0,3,0,0.47607832935581856
583523,0.0201342281879195,0.014045394850831998,447,32,24,0.344482421875,0.303557093,71.2,43,113.96,1411,70,10,0,0,0,0.43010486384982133
396634,0.0135135135135135,0.018788997074764998,740,44,43,0.140950520833333,0.549088394,73.3,46,72.63,866,90,8,0,0,0,0.29321236816290586
383938,0.0170777988614801,0.011977178928319,527,24,30,0.132649739583333,0.5244084920000001,53.1,35,132.93,815,56,15,0,1,0,0.43686488516895694
828051,0.0218579234972678,0.01327512686202,549,27,27,0.17578125,0.785960397,84.1,45,108.54,1080,66,7,0,2,0,0.477378782221185
419496,0.0154320987654321,0.0131729139819026,648,8,37,0.198567708333333,0.710411481,104.2,44,80.59,1220,64,13,0,2,0,0.40012342602422124
559441,0.0264550264550265,0.0210270514891209,378,28,27,0.23828125,0.49377522799999995,54.0,50,75.98,488,85,11,0,0,0,0.46098694950079094
482582,0.0153508771929825,0.0251277636679764,456,25,23,0.537109375,0.465253994,106.3,30,68.09,1100,55,13,0,0,0,0.4511236450317817
1629,0.0156599552572707,0.0196941741068248,447,31,24,0.1962890625,0.674769965,89.9,25,131.22,402,117,8,0,0,0,0.4628721118493419
850033,0.0235294117647059,0.0111970629206144,510,21,36,0.43798828125,0.47733741799999996,49.2,42,141.98,897,70,9,0,1,0,0.3905473571840483
18485,0.0234192037470726,0.0141089774794459,427,17,21,0.0,0.596008496,35.6,44,115.89,0,100,9,0,1,0,0.3987302428260465
524178,0.0121107266435986,0.0175625522300638,578,24,40,0.0634765625,0.467185722,73.5,45,80.89,260,55,13,0,2,0,0.282689337490098
590912,0.009259259259259259,0.0088090272637566,540,36,29,0.46435546875,0.637194809,49.5,41,71.43,951,65,6,0,0,0,0.2637908538048216
641152,0.0207156308851224,0.0125178125351213,531,30,30,0.51220703125,0.480935685,35.4,44,78.38,1049,51,9,0,3,0,0.4364395969327628
134487,0.0174418604651163,0.0265352913988908,516,30,28,0.0,0.7603546409999999,69.9,45,160.14,0,58,9,0,1,0,0.4727784915052789
115075,0.0220883534136546,0.0149414219748849,498,27,26,0.194091796875,0.47733741799999996,53.2,29,69.19,795,30,11,0,0,0,0.46065348190785865
719346,0.0173160173160173,0.0113206155002738,462,12,23,0.187255859375,0.494816793,47.4,50,60.76,767,86,8,0,2,0,0.3644646160889486
336294,0.0162337662337662,0.0162833039006188,616,18,39,0.44189453125,0.505495235,79.3,23,146.5,905,84,10,0,1,0,0.3910754075691103
888628,0.0178217821782178,0.0201930510471511,505,18,29,0.1298828125,0.692288578,58.1,35,79.7,266,40,11,0,0,0,0.41588006070535677
454571,0.0372670807453416,0.0252086887775409,322,47,16,0.210611979166667,0.467185722,87.2,31,109.54,1294,89,10,0,2,1,0.5193453947251193
49267,0.0091324200913242,0.0121868149764945,438,39,25,0.063232421875,0.655300173,89.4,41,50.8,259,62,11,0,3,0,0.28163086504928314
543853,0.0124804992199688,0.0102617886489811,641,26,32,0.22119140625,0.570390095,86.1,31,105.63,906,49,12,0,2,0,0.2749323622648518
257806,0.0160142348754448,0.0187842418932545,562,32,39,0.1669921875,0.480935685,61.0,33,113.08,684,62,9,0,0,0,0.4591948302473609
645196,0.0240963855421687,0.0181728791066975,415,34,22,0.1357421875,0.83990507,59.2,38,128.33,556,75,12,0,1,0,0.4882397233255113
150304,0.017910447761194,0.0116608908910292,335,19,17,0.24609375,0.439681931,49.6,56,96.98,504,71,8,0,1,0,0.35503149266191125
20931,0.0149253731343284,0.0166633010948632,402,16,21,0.2412109375,0.7251544259999999,75.8,52,76.92,988,81,10,0,1,0,0.3888473952623862
285958,0.0227272727272727,0.0050043433142636295,396,21,20,0.12158203125,0.655300173,115.8,40,113.38,498,53,13,0,3,0,0.4088838140837585
13801,0.021505376344086002,0.00842434290111599,465,25,30,0.166341145833333,0.20612906399999997,94.8,29,98.42,1022,73,5,0,2,0,0.4454554754505041
91886,0.0116279069767442,0.021390581637845,430,29,27,0.2783203125,0.20612906399999997,96.3,53,155.07,570,66,7,0,1,0,0.263807029931196
991005,0.0541871921182266,0.0131258405672413,203,21,11,0.149169921875,0.480935685,101.0,39,72.05,611,87,12,0,2,0,0.45770786649221146
107129,0.0167014613778706,0.0223960967891097,479,16,26,0.189127604166667,0.714351016,47.1,43,106.84,1162,77,11,0,0,0,0.39728132213331263
446322,0.0226244343891403,0.0138773025815817,442,35,22,0.033203125,0.504101766,72.1,38,150.97,68,66,12,0,2,0,0.46364558537814743
36082,0.0140350877192982,0.0142884685289387,570,46,33,0.0958658854166667,0.480935685,108.6,22,103.2,589,68,9,0,1,0,0.4664899921555695
629764,0.0234375,0.0154541269471427,512,26,30,0.0859375,0.73313783,80.8,52,83.65,528,65,9,0,1,0,0.4845935156475677
296643,0.0101010101010101,0.0271023101435466,495,27,33,0.07275390625,0.655300173,80.4,45,174.35,149,74,9,0,1,0,0.2990980728860364
435338,0.0289855072463768,0.0211723544671548,345,19,20,0.26416015625,0.764495202,71.5,42,141.29,541,74,13,0,3,0,0.44765393151909316
437815,0.0255102040816327,0.0140794922030469,392,26,19,0.0616861979166667,0.718890458,90.7,27,109.63,379,99,7,0,2,0,0.4887726844486812
117426,0.0176211453744493,0.0164433221597294,681,38,36,0.72509765625,0.637194809,52.0,45,97.62,1485,89,8,0,0,0,0.43370851951842637
289249,0.0196850393700787,0.0184481724249575,508,16,26,0.185302734375,0.280732339,84.1,39,98.58,759,84,6,0,1,0,0.40158266204709697
73534,0.0153061224489796,0.0167438953325398,588,33,33,0.45361328125,0.180675803,86.8,32,136.53,929,47,13,0,0,0,0.4297590331256602
785813,0.0189075630252101,0.0247516721366168,476,29,28,0.41748046875,0.76433369,105.7,44,147.73,855,63,11,0,2,0,0.4511765385682453
955738,0.0139103554868624,0.0140937754626272,647,25,81,0.0880533854166667,0.465253994,77.7,38,112.76,541,33,10,0,1,0,0.44686302097909264
161380,0.017825311942959,0.0134690607026095,561,41,33,0.19384765625,0.465253994,56.7,44,119.67,397,74,8,0,1,0,0.43477769511887077
169691,0.0183150183150183,0.018403651421978,546,23,32,0.30419921875,0.7251544259999999,98.4,28,67.04,623,56,8,0,1,0,0.40623117921740054
975245,0.0206185567010309,0.0166121711627615,485,34,32,0.11572265625,0.83990507,91.2,58,92.74,474,42,11,0,1,0,0.48515235387176725
54935,0.0472972972972973,0.0246326327124811,296,31,15,0.10416666666666699,0.280732339,95.2,37,91.69,640,48,11,0,2,1,0.5168626402653161
698024,0.039344262295082005,0.0114468245761755,305,24,15,0.0419921875,0.55568636,88.4,18,44.73,172,102,5,0,1,1,0.5074219333166514
958389,0.0230125523012552,0.0206536805624365,478,22,28,0.189697265625,0.649688725,60.3,35,92.18,777,76,8,0,2,0,0.4226176532239233
106570,0.01669449081803,0.0274060839959022,599,24,34,0.00455729166666667,0.716983294,63.2,40,169.05,28,77,8,0,4,0,0.47812213751992316
477295,0.0190839694656489,0.0131235717639789,524,30,27,0.205078125,0.755697721,78.2,42,199.78,420,53,9,0,1,0,0.4511590971737622
850357,0.0293453724604966,0.0243480677174887,443,31,25,0.59814453125,0.494816793,82.0,37,94.25,1225,70,11,0,0,0,0.4913417468688148
972960,0.019271948608137,0.0196743498984234,467,36,24,0.5361328125,0.833985467,35.9,46,110.51,1098,71,8,0,2,0,0.452614391787081
66866,0.0353260869565217,0.0204722859714473,368,32,19,0.16064453125,0.630570968,72.0,44,148.01,329,53,12,0,1,1,0.5055804961127999
37652,0.0205338809034908,0.0184465132089708,487,36,24,0.30712890625,0.692288578,51.0,48,106.78,629,71,10,0,0,0,0.46697311428275273
241971,0.0164203612479475,0.0136491119711524,609,16,32,0.03466796875,0.419794699,78.2,34,110.17,213,74,9,0,4,0,0.39657231833506656
684776,0.00964630225080386,0.0201106580240142,622,28,35,0.2353515625,0.383460895,64.4,46,138.41,482,111,12,0,2,0,0.2705326523968462
829527,0.0116279069767442,0.0245965678295423,516,20,26,0.08056640625,0.71239533,83.8,48,69.65,495,103,5,0,1,0,0.2568247088165649
162693,0.032,0.0276198667644019,375,35,19,0.254150390625,0.180675803,103.2,44,129.01,1041,83,8,0,1,0,0.49968229011275617
651491,0.0196463654223969,0.0236368250697489,509,23,26,0.07763671875,0.376320628,86.4,34,152.39,477,49,10,0,2,0,0.4142257360266272
722416,0.0205128205128205,0.0203684542904282,390,43,21,0.29833984375,0.47733741799999996,69.2,42,110.18,1222,92,11,0,1,0,0.4563684793678078
714735,0.0138648180242634,0.0244863060911229,577,34,29,0.175455729166667,0.73313783,106.6,28,131.7,1078,57,10,0,0,0,0.4911873609362994
727621,0.01931330472103,0.0184556214304611,466,33,24,0.125244140625,0.596008496,65.3,35,100.7,513,68,8,0,2,0,0.4627913682561866
256479,0.018000000000000002,0.0222262337855935,500,39,27,0.06494140625,0.20612906399999997,39.3,35,160.03,399,70,6,0,1,0,0.44744369207965323
503964,0.0138248847926267,0.0165786679428092,651,31,36,0.0,0.548771407,111.6,49,159.68,0,112,9,0,1,0,0.452631874566176
941174,0.010507880910683,0.019687789122722,571,23,31,0.70361328125,0.68596116,43.5,34,133.08,1441,77,13,0,1,0,0.24112928846799186
949090,0.0184615384615385,0.0175021825380198,325,28,17,0.08740234375,0.518515331,73.2,44,108.69,179,58,12,0,2,0,0.42381640530290354
439220,0.0185185185185185,0.0141975576215848,432,17,22,0.251220703125,0.762236806,87.7,46,133.01,1029,74,7,0,2,0,0.39121799505386545
697119,0.0144927536231884,0.0116553728187521,552,13,31,0.15966796875,0.480705402,55.7,47,123.79,981,61,13,0,0,0,0.38188966716923495
537737,0.0228426395939086,0.016225455054255,394,21,25,0.1748046875,0.465253994,60.0,22,114.92,716,94,6,0,1,0,0.41378651786793663
151767,0.0255813953488372,0.0068388124951461295,430,38,24,0.145751953125,0.689617563,73.0,41,91.4,597,67,11,0,3,0,0.479252073344878
429260,0.0150943396226415,0.00848044875368909,530,24,28,0.221028645833333,0.6952925190000001,54.2,50,132.51,1358,111,8,0,0,0,0.4367981299867112
756985,0.0214007782101167,0.0217700262330637,514,19,26,0.378173828125,0.180675803,67.0,34,98.64,1549,56,4,0,2,0,0.40234459965495906
616263,0.0359477124183007,0.0071997330926716,306,30,21,0.146728515625,0.55568636,44.8,54,135.61,601,52,8,0,3,0,0.46676286816758
783277,0.0138888888888889,0.0048055145536449705,504,15,30,0.161865234375,0.694879192,68.8,44,127.55,663,92,8,0,0,0,0.3888226096652156
890082,0.0238970588235294,0.0175131396451026,544,27,29,0.225830078125,0.76732243,64.9,32,79.92,925,66,8,0,1,0,0.4888536247222393
103468,0.0337837837837838,0.0306387256477983,296,22,15,0.219401041666667,0.126119755,84.4,43,58.65,1348,58,12,0,4,0,0.4467030931387639
650400,0.0235690235690236,0.0209745201943239,594,14,33,0.224609375,0.57554101,52.7,43,168.61,920,96,9,0,0,0,0.4176302693067071
994327,0.0234192037470726,0.0231128648535164,427,40,22,0.14013671875,0.280732339,61.1,24,116.28,574,80,11,0,2,0,0.4768338213577885
489575,0.0152905198776758,0.0194690002319962,654,21,33,0.19482421875,0.605437584,61.3,30,123.74,798,53,11,0,1,0,0.4024733460920361
48724,0.0152671755725191,0.0180288100246649,655,31,40,0.059814453125,0.504723331,82.9,45,131.89,245,64,11,0,1,0,0.4555243245231613
79122,0.0239520958083832,0.0169013648344924,501,25,27,0.11295572916666699,0.590359394,55.4,30,85.17,694,95,10,0,3,0,0.4755094128679864
706342,0.0212314225053079,0.011438482879908998,471,25,25,0.188151041666667,0.20612906399999997,62.0,39,93.35,1156,96,9,0,2,0,0.4392421936520927
77717,0.0248618784530387,0.0143083081018056,362,12,18,0.0947265625,0.596008496,11.9,35,97.39,388,68,5,0,0,0,0.4032973261069861
409328,0.0229007633587786,0.0223594156139412,393,27,21,0.07470703125,0.637194809,59.6,29,154.9,153,70,9,0,2,0,0.47882680601377775
200031,0.0142276422764228,0.0251963043796355,492,29,29,0.3505859375,0.699822899,41.9,27,132.56,718,87,13,0,2,0,0.4526992964004875
